id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport
30544,Moratalla,Moratalla,,38.19127,-1.88977,,ES,Europe/Madrid,True,False,False
30545,Moriscote,Moriscote,,38.619067,-2.003591,,ES,Europe/Madrid,True,False,False
30546,Morpeguite,Morpeguite,,43.05321,-9.18089,,ES,Europe/Madrid,True,False,False
30547,Mostoles,Mostoles,,40.339337,-3.87453,,ES,Europe/Madrid,True,False,False
30548,Mota de Altarejos,Mota de Altarejos,,39.8770938,-2.3105552,,ES,Europe/Madrid,True,False,False
30549,Mota de Judios,Mota de Judios,,42.3090859,-4.17225,,ES,Europe/Madrid,True,False,False
30550,Mota del Cuervo,Mota del Cuervo,,39.50188,-2.86994,,ES,Europe/Madrid,True,False,False
30551,Mota Del Marques,Mota Del Marques,,41.62928,-5.17433,,ES,Europe/Madrid,True,False,False
30552,Motilla del Palancar,Motilla del Palancar,,39.562573,-1.9111451,,ES,Europe/Madrid,True,False,False
30553,Motilleja,Motilleja,,39.1801578,-1.7908766,,ES,Europe/Madrid,True,False,False
30554,Muimenta,Muimenta,,42.7280789,-8.0650591,,ES,Europe/Madrid,True,False,False
30555,Mula,Mula,,38.0397056,-1.492172,,ES,Europe/Madrid,True,False,False
30556,Muniesa,Muniesa,,41.0327755,-0.811547000000019,,ES,Europe/Madrid,True,False,False
30557,Murias de Paredes,Murias de Paredes,,42.85027,-6.19164,,ES,Europe/Madrid,True,False,False
30558,Murtas,Murtas,,36.88504,-3.10944,,ES,Europe/Madrid,True,False,False
30559,Muxía,Muxia,,43.1041888,-9.2182913,,ES,Europe/Madrid,True,False,False
30560,Nagore,Nagore,,42.85203,-1.37555,,ES,Europe/Madrid,True,False,False
30561,Naharros,Naharros,,40.053329,-2.5101,,ES,Europe/Madrid,True,False,False
30562,Nájera,Najera,,42.4167413,-2.7294624,,ES,Europe/Madrid,True,False,False
30563,Nalec,Nalec,,41.55,1.11667,,ES,Europe/Madrid,True,False,False
30564,Nambroca,Nambroca,,39.7973011,-3.9457318,,ES,Europe/Madrid,True,False,False
30565,Narbarte,Narbarte,,43.1336421,-1.62823109999999,,ES,Europe/Madrid,True,False,False
30566,Narros de Cuéllar,Narros de Cuellar,,41.2987977,-4.4077363,,ES,Europe/Madrid,True,False,False
30567,Nava de Abajo,Nava de Abajo,,38.6671572,-1.8678271,,ES,Europe/Madrid,True,False,False
30568,Nava de la Asunción,Nava de la Asuncion,,41.1521,-4.48833,,ES,Europe/Madrid,True,False,False
30569,Navahermosa,Navahermosa,,39.6355945,-4.4722512,,ES,Europe/Madrid,True,False,False
30570,Navahondilla,Navahondilla,,40.32574,-4.49582,,ES,Europe/Madrid,True,False,False
30571,Navalcán,Navalcan,,40.0698494,-5.0922232,,ES,Europe/Madrid,True,False,False
30572,Navalcarnero,Navalcarnero,,40.282521,-4.012535,,ES,Europe/Madrid,True,False,False
30573,Navalmoralejo,Navalmoralejo,,39.73905,-5.14278,,ES,Europe/Madrid,True,False,False
30574,Navalpino,Navalpino,,39.2255488,-4.590497,,ES,Europe/Madrid,True,False,False
30575,Navaltoril,Navaltoril,,39.5714584,-4.80487,,ES,Europe/Madrid,True,False,False
30576,Navalvillar de Pela,Navalvillar de Pela,,39.0915277,-5.4699218,,ES,Europe/Madrid,True,False,False
30577,Navàs,Navas,,41.9018611,1.8781829,,ES,Europe/Madrid,True,False,False
30578,Navas de Jorquera,Navas de Jorquera,,39.2813206,-1.7196822,,ES,Europe/Madrid,True,False,False
30579,Navas del Rey,Navas del Rey,,40.3849616,-4.2505774,,ES,Europe/Madrid,True,False,False
30580,Navas de Oro,Navas de Oro,,41.1949562,-4.4401362,,ES,Europe/Madrid,True,False,False
30581,Navas de San Antonio,Navas de San Antonio,,40.748525,-4.33189,,ES,Europe/Madrid,True,False,False
30582,Navas de Tolosa,Navas de Tolosa,,38.2862874,-3.5869641,,ES,Europe/Madrid,True,False,False
30583,Navatrasierra,Navatrasierra,,39.60616,-5.2432,,ES,Europe/Madrid,True,False,False
30584,Navezuelas,Navezuelas,,39.505859,-5.43175,,ES,Europe/Madrid,True,False,False
30585,Nerja,Nerja,,36.75278,-3.8744,,ES,Europe/Madrid,True,False,False
30586,Nerva,Nerva,,37.69627,-6.54968,,ES,Europe/Madrid,True,False,False
30587,Nigüelas,Niguelas,,36.9776,-3.53949,,ES,Europe/Madrid,True,False,False
30588,Noez,Noez,,39.7403463,-4.1859222,,ES,Europe/Madrid,True,False,False
30589,Nogales,Nogales,,38.58629,-6.74901,,ES,Europe/Madrid,True,False,False
30590,Noia,Noia,,42.7859,-8.88993,,ES,Europe/Madrid,True,False,False
30591,Nois,Nois,,43.6155253,-7.3127405,,ES,Europe/Madrid,True,False,False
30592,Nombela,Nombela,,40.15488,-4.50764,,ES,Europe/Madrid,True,False,False
30593,Novellana,Novellana,,43.56438,-6.28478,,ES,Europe/Madrid,True,False,False
30594,Nuño Gómez,Nuno Gomez,,40.11446,-4.62117,,ES,Europe/Madrid,True,False,False
30595,O Cebreiro,O Cebreiro,,42.70769,-7.04331,,ES,Europe/Madrid,True,False,False
30596,Ochánduri,Ochanduri,,42.5258267,-3.0031868,,ES,Europe/Madrid,True,False,False
30597,Ojos-Albos,Ojos-Albos,,40.711691,-4.487335,,ES,Europe/Madrid,True,False,False
30598,Olague,Olague,,42.9618157,-1.61794970000005,,ES,Europe/Madrid,True,False,False
30599,Oles,Oles,,43.53333,-5.43333,,ES,Europe/Madrid,True,False,False
30600,Olesa de Bonesvalls,Olesa de Bonesvalls,,41.3467093,1.8467835,,ES,Europe/Madrid,True,False,False
30601,Olias,Olias,,36.77261,-4.32067,,ES,Europe/Madrid,True,False,False
30602,Olías del Rey,Olias del Rey,,39.9449486,-3.9865674,,ES,Europe/Madrid,True,False,False
30603,Oliete,Oliete,,40.9983733,-0.671375000000012,,ES,Europe/Madrid,True,False,False
30604,Oliva de Plasencia,Oliva de Plasencia,,40.112499,-6.08589,,ES,Europe/Madrid,True,False,False
30605,Oliva de la Frontera,Oliva de la Frontera,,38.2778063,-6.9132059,,ES,Europe/Madrid,True,False,False
30606,Oliva de Mérida,Oliva de Merida,,38.7895893,-6.1248675,,ES,Europe/Madrid,True,False,False
30607,Olivares de Júcar,Olivares de Jucar,,39.7626148,-2.3569541,,ES,Europe/Madrid,True,False,False
30608,Olivenza,Olivenza,,38.6826443,-7.1026661,,ES,Europe/Madrid,True,False,False
30609,Olmeda de Cobeta,Olmeda de Cobeta,,40.8223529,-2.21251,,ES,Europe/Madrid,True,False,False
30610,Olmedilla de Alarcón,Olmedilla de Alarcon,,39.6134026,-2.1035125,,ES,Europe/Madrid,True,False,False
30611,Olula del Río,Olula del Rio,,37.35,-2.3,,ES,Europe/Madrid,True,False,False
30612,Olvera,Olvera,,36.9352388,-5.2599555,,ES,Europe/Madrid,True,False,False
30613,Oña,Ona,,42.735957,-3.413264,,ES,Europe/Madrid,True,False,False
30614,Onis,Onis,,42.38018,-8.93531,,ES,Europe/Madrid,True,False,False
30615,Ontur,Ontur,,38.6159034,-1.4978716,,ES,Europe/Madrid,True,False,False
30616,Oquillas,Oquillas,,41.83085,-3.70564,,ES,Europe/Madrid,True,False,False
30617,Orba,Orba,,38.7799875,-0.0618313,,ES,Europe/Madrid,True,False,False
30618,Orbaneja,Orbaneja,,42.8347222,-3.7936111,,ES,Europe/Madrid,True,False,False
30619,Orce,Orce,,37.7199769,-2.4780152,,ES,Europe/Madrid,True,False,False
30620,Orcera,Orcera,,38.31742,-2.66487,,ES,Europe/Madrid,True,False,False
30621,Orellana de la Sierra,Orellana de la Sierra,,39.03045,-5.49742,,ES,Europe/Madrid,True,False,False
30622,Orellana la Vieja,Orellana la Vieja,,39.0051072,-5.5342054,,ES,Europe/Madrid,True,False,False
30623,Organyà,Organya,,42.21667,1.33333,,ES,Europe/Madrid,True,False,False
30624,Orgaz,Orgaz,,39.6479222,-3.8769847,,ES,Europe/Madrid,True,False,False
30625,Oronoz-Mugaire,Oronoz-Mugaire,,43.1377078,-1.61065580000002,,ES,Europe/Madrid,True,False,False
30626,Oropesa,Oropesa,,39.996704,-5.232155,,ES,Europe/Madrid,True,False,False
30627,Orro,Orro,,42.8071789,-8.8856995,,ES,Europe/Madrid,True,False,False
30628,Ortigosa de Pestaño,Ortigosa de Pestano,,41.08734,-4.39509,,ES,Europe/Madrid,True,False,False
30629,Ortigueira,Ortigueira,,43.68304,-7.85249,,ES,Europe/Madrid,True,False,False
30630,Os,Os,,41.87286,0.72068,,ES,Europe/Madrid,True,False,False
30631,Oseja de Sajambre,Oseja de Sajambre,,43.13671,-5.03786,,ES,Europe/Madrid,True,False,False
30632,Os Muíños,Os Muinos,,43.0828203,-9.1892606,,ES,Europe/Madrid,True,False,False
30633,Ossa de Montiel,Ossa de Montiel,,38.9645905,-2.7468737,,ES,Europe/Madrid,True,False,False
30634,Oterico,Oterico,,42.7753,-5.92455,,ES,Europe/Madrid,True,False,False
30635,Otívar,Otivar,,36.8160532,-3.679438,,ES,Europe/Madrid,True,False,False
30636,Otur,Otur,,43.53333,-6.58333,,ES,Europe/Madrid,True,False,False
30637,Otxandio,Otxandio,,43.0430773,-2.6553349,,ES,Europe/Madrid,True,False,False
30638,Outes,Outes,,42.7934385,-8.9475445,,ES,Europe/Madrid,True,False,False
30639,Pacs del Penedès,Pacs del Penedes,,41.3611109,1.6696571,,ES,Europe/Madrid,True,False,False
30640,Padornelo,Padornelo,,42.7118899,-7.12246,,ES,Europe/Madrid,True,False,False
30641,Padul,Padul,,37.0215109,-3.626021,,ES,Europe/Madrid,True,False,False
30642,Paladinos del Valle,Paladinos del Valle,,42.08098,-5.72854,,ES,Europe/Madrid,True,False,False
30643,Palafrugell,Palafrugell,,41.9321219,3.1389118,,ES,Europe/Madrid,True,False,False
30644,Palamos,Palamos,,41.849449,3.12814,,ES,Europe/Madrid,True,False,False
30645,Palas,Palas,,37.66161,-1.1905,,ES,Europe/Madrid,True,False,False
30646,Pallares,Pallares,,38.1116839,-6.1507102,,ES,Europe/Madrid,True,False,False
30647,Palmerola,Palmerola,,42.1561219,2.0342073,,ES,Europe/Madrid,True,False,False
30648,Palo,Palo,,42.3227,0.24376,,ES,Europe/Madrid,True,False,False
30649,Palomares,Palomares,,37.2394923,-1.7995001,,ES,Europe/Madrid,True,False,False
30650,Pals,Pals,,41.955345,3.15763,,ES,Europe/Madrid,True,False,False
30651,Panches,Panches,,42.8551409663752,-9.13410186767578,,ES,Europe/Madrid,True,False,False
30652,Pantano de Cijara,Pantano de Cijara,,39.3904638,-5.0042368,,ES,Europe/Madrid,True,False,False
30653,Pantoja,Pantoja,,40.0448382,-3.8307238,,ES,Europe/Madrid,True,False,False
30654,Panzares,Panzares,,42.29058,-2.566945,,ES,Europe/Madrid,True,False,False
30655,Parada de Sil,Parada de Sil,,42.3826387,-7.5685183,,ES,Europe/Madrid,True,False,False
30656,Paradela de Abeleda,Paradela de Abeleda,,42.0060805,-7.8858508,,ES,Europe/Madrid,True,False,False
30657,Paradinas,Paradinas,,41.01194,-4.3876,,ES,Europe/Madrid,True,False,False
30658,Páramo del Sil,Paramo del Sil,,42.81884,-6.487072,,ES,Europe/Madrid,True,False,False
30659,Pardilla,Pardilla,,41.5520764,-3.7111462,,ES,Europe/Madrid,True,False,False
30660,Pardiñas,Pardinas,,43.09245,-9.14115,,ES,Europe/Madrid,True,False,False
30661,Paredes de Sigüenza,Paredes de Siguenza,,41.242826,-2.733761,,ES,Europe/Madrid,True,False,False
30662,Parrillas,Parrillas,,40.06096,-5.06391,,ES,Europe/Madrid,True,False,False
30663,Partaloa,Partaloa,,37.4069104,-2.225819,,ES,Europe/Madrid,True,False,False
30664,Pasantes,Pasantes,,42.75024,-7.22043,,ES,Europe/Madrid,True,False,False
30665,Paterna de Rivera,Paterna de Rivera,,36.5234413,-5.86572109999997,,ES,Europe/Madrid,True,False,False
30666,Patrás,Patras,,37.8018607,-6.7032483,,ES,Europe/Madrid,True,False,False
30667,Paüls,Pauls,,40.9220162,0.400149499999998,,ES,Europe/Madrid,True,False,False
30668,Paymogo,Paymogo,,37.7404203,-7.3418378,,ES,Europe/Madrid,True,False,False
30669,Peal de Becerro,Peal de Becerro,,37.91338,-3.12148,,ES,Europe/Madrid,True,False,False
30670,Pedrafita do Cebreiro,Pedrafita do Cebreiro,,42.7268004,-7.0214138,,ES,Europe/Madrid,True,False,False
30671,Pedre,Pedre,,42.5297450640489,-8.43475341796875,,ES,Europe/Madrid,True,False,False
30672,Pedrezuela,Pedrezuela,,40.743948,-3.600211,,ES,Europe/Madrid,True,False,False
30673,Pedro Bernardo,Pedro Bernardo,,40.2426072,-4.9097818,,ES,Europe/Madrid,True,False,False
30674,Pedro Martínez,Pedro Martinez,,37.5029,-3.23134,,ES,Europe/Madrid,True,False,False
30675,Pedro Muñoz,Pedro Munoz,,39.4001148,-2.945068,,ES,Europe/Madrid,True,False,False
30676,Pedrosa del Príncipe,Pedrosa del Principe,,42.2502517,-4.1993131,,ES,Europe/Madrid,True,False,False
30677,Pedrosillo de Alba,Pedrosillo de Alba,,40.81633,-5.402515,,ES,Europe/Madrid,True,False,False
30678,Pego,Pego,,38.844222,-0.114509,,ES,Europe/Madrid,True,False,False
30679,Pelahustán,Pelahustan,,40.1666965,-4.5902393,,ES,Europe/Madrid,True,False,False
30680,Pelayos de la Presa,Pelayos de la Presa,,40.3595316,-4.3341507,,ES,Europe/Madrid,True,False,False
30681,Peloche,Peloche,,39.1885655,-5.1357633,,ES,Europe/Madrid,True,False,False
30682,Peñafiel,Penafiel,,41.6,-4.11667,,ES,Europe/Madrid,True,False,False
30683,Peñahorada,Penahorada,,42.49919,-3.64643,,ES,Europe/Madrid,True,False,False
30684,Peñalba,Penalba,,41.5018984,-0.0367367,,ES,Europe/Madrid,True,False,False
30685,Peñalba de Castro,Penalba de Castro,,41.789712,-3.366009,,ES,Europe/Madrid,True,False,False
30686,Peñaparda,Penaparda,,40.32092,-6.66948,,ES,Europe/Madrid,True,False,False
30687,Peñaranda de Duero,Penaranda de Duero,,41.6888497,-3.4795035,,ES,Europe/Madrid,True,False,False
30688,Peñas de San Pedro,Penas de San Pedro,,38.7263434,-2.0018518,,ES,Europe/Madrid,True,False,False
30689,Penaverde,Penaverde,,41.992343,-7.5610729,,ES,Europe/Madrid,True,False,False
30690,Peraleda del Zaucejo,Peraleda del Zaucejo,,38.47454,-5.56502,,ES,Europe/Madrid,True,False,False
30691,Peraleda de San Román,Peraleda de San Roman,,39.7410799,-5.38643,,ES,Europe/Madrid,True,False,False
30692,Peralejos,Peralejos,,40.48354,-1.03326,,ES,Europe/Madrid,True,False,False
30693,Perales del Alfambra,Perales del Alfambra,,40.6347987,-1.00178789999995,,ES,Europe/Madrid,True,False,False
30694,Perales del Puerto,Perales del Puerto,,40.15596,-6.68192,,ES,Europe/Madrid,True,False,False
30695,Perales De Tajuna,Perales De Tajuna,,40.233761,-3.35159,,ES,Europe/Madrid,True,False,False
30696,Peralta de la Sal,Peralta de la Sal,,41.994379,0.390575,,ES,Europe/Madrid,True,False,False
30697,Peraltilla,Peraltilla,,42.054401,-0.01715,,ES,Europe/Madrid,True,False,False
30698,Peralveche,Peralveche,,40.6110209,-2.4495985,,ES,Europe/Madrid,True,False,False
30699,Peralvillo,Peralvillo,,39.07674,-3.91164,,ES,Europe/Madrid,True,False,False
30700,Periana,Periana,,36.92931,-4.19163,,ES,Europe/Madrid,True,False,False
30701,Pesadas,Pesadas,,42.769243,-3.6173938,,ES,Europe/Madrid,True,False,False
30702,Picon,Picon,,39.04887,-4.05806,,ES,Europe/Madrid,True,False,False
30703,Piedrabuena,Piedrabuena,,39.0356127,-4.174379,,ES,Europe/Madrid,True,False,False
30704,Piedraescrita,Piedraescrita,,39.54322,-4.77991,,ES,Europe/Madrid,True,False,False
30705,Piedrafita,Piedrafita,,42.9596260995048,-7.42559909820557,,ES,Europe/Madrid,True,False,False
30706,Piedrafita de Babia,Piedrafita de Babia,,42.9515214,-6.190821,,ES,Europe/Madrid,True,False,False
30707,Piedralaves,Piedralaves,,40.3173842,-4.6981222,,ES,Europe/Madrid,True,False,False
30708,Piera,Piera,,41.5240263,1.7509153,,ES,Europe/Madrid,True,False,False
30709,Píñar,Pinar,,37.4416148,-3.4391076,,ES,Europe/Madrid,True,False,False
30710,Piñel de Abajo,Pinel de Abajo,,41.6743702,-4.1464196,,ES,Europe/Madrid,True,False,False
30711,Piñel de Arriba,Pinel de Arriba,,41.69892,-4.12888,,ES,Europe/Madrid,True,False,False
30712,Pinilla de los Barruecos,Pinilla de los Barruecos,,41.9184269,-3.3045877,,ES,Europe/Madrid,True,False,False
30713,Pinofranqueado,Pinofranqueado,,40.3016565,-6.3322895,,ES,Europe/Madrid,True,False,False
30714,Pinós,Pinos,,41.8272543,1.5418977,,ES,Europe/Madrid,True,False,False
30715,Pinoso,Pinoso,,38.40164,-1.04196,,ES,Europe/Madrid,True,False,False
30716,Pinto,Pinto,,40.247459,-3.70636,,ES,Europe/Madrid,True,False,False
30717,Pío,Pio,,43.124,-5.04897,,ES,Europe/Madrid,True,False,False
30718,Pisueña,Pisuena,,43.1896,-3.76179,,ES,Europe/Madrid,True,False,False
30719,Pitón,Piton,,42.4765863,-7.8523461,,ES,Europe/Madrid,True,False,False
30720,Placín,Placin,,42.279829,-7.2025852,,ES,Europe/Madrid,True,False,False
30721,Pobladura del Valle,Pobladura del Valle,,42.10257,-5.73333,,ES,Europe/Madrid,True,False,False
30722,Pobladura de Pelayo García,Pobladura de Pelayo Garcia,,42.3060676,-5.6839275,,ES,Europe/Madrid,True,False,False
30723,Poblete,Poblete,,38.9359614,-3.9811462,,ES,Europe/Madrid,True,False,False
30724,Podentes,Podentes,,42.159606,-7.8976232,,ES,Europe/Madrid,True,False,False
30725,Pola de Allande,Pola de Allande,,43.27142,-6.61023,,ES,Europe/Madrid,True,False,False
30726,Polán,Polan,,39.7870396,-4.1680394,,ES,Europe/Madrid,True,False,False
30727,Polientes,Polientes,,42.806025,-3.93962260000001,,ES,Europe/Madrid,True,False,False
30728,Ponteareas,Ponteareas,,42.18333,-8.5,,ES,Europe/Madrid,True,False,False
30729,Ponte Caldelas,Ponte Caldelas,,42.389201,-8.5019849,,ES,Europe/Madrid,True,False,False
30730,Pontevea,Pontevea,,42.7619967,-8.5470388,,ES,Europe/Madrid,True,False,False
30731,Ponts,Ponts,,41.91607,1.18515,,ES,Europe/Madrid,True,False,False
30732,Portilla,Portilla,,40.2895634,-2.0818419,,ES,Europe/Madrid,True,False,False
30733,Portillo,Portillo,,41.4781557,-4.5863041,,ES,Europe/Madrid,True,False,False
30734,Porto de Cereixo,Porto de Cereixo,,43.1315947,-9.1258804,,ES,Europe/Madrid,True,False,False
30735,Portomarín,Portomarin,,42.8060442,-7.6168884,,ES,Europe/Madrid,True,False,False
30736,Porzuna,Porzuna,,39.148071,-4.15432,,ES,Europe/Madrid,True,False,False
30737,Posada de Valdeón,Posada de Valdeon,,43.1518364,-4.917893,,ES,Europe/Madrid,True,False,False
30738,Potes,Potes,,43.1534905,-4.6232669,,ES,Europe/Madrid,True,False,False
30739,Povedilla,Povedilla,,38.7007435,-2.6034236,,ES,Europe/Madrid,True,False,False
30740,Poyales del Hoyo,Poyales del Hoyo,,40.1728959,-5.1662793,,ES,Europe/Madrid,True,False,False
30741,Poza de la Sal,Poza de la Sal,,42.6657196,-3.5016882,,ES,Europe/Madrid,True,False,False
30742,Pozoamargo,Pozoamargo,,39.3666,-2.19713,,ES,Europe/Madrid,True,False,False
30743,Pozoblanco,Pozoblanco,,38.378342,-4.84679,,ES,Europe/Madrid,True,False,False
30744,Pozo-Cañada,Pozo-Canada,,38.80333,-1.73532,,ES,Europe/Madrid,True,False,False
30745,Pozo de la Serna,Pozo de la Serna,,38.7766442,-3.2325961,,ES,Europe/Madrid,True,False,False
30746,Pozohondo,Pozohondo,,38.7205368,-1.9118643,,ES,Europe/Madrid,True,False,False
30747,Pozo-Lorente,Pozo-Lorente,,39.0769716,-1.5061801,,ES,Europe/Madrid,True,False,False
30748,Pozorrubio,Pozorrubio,,39.8160523,-2.94944,,ES,Europe/Madrid,True,False,False
30749,Pozuel del Campo,Pozuel del Campo,,40.77129,-1.5069455,,ES,Europe/Madrid,True,False,False
30750,Pozuelo de Calatrava,Pozuelo de Calatrava,,38.911758,-3.83704,,ES,Europe/Madrid,True,False,False
30751,Pozuelo del Páramo,Pozuelo del Paramo,,42.171,-5.76813,,ES,Europe/Madrid,True,False,False
30752,Pozuelo de Zarzón,Pozuelo de Zarzon,,40.1480306,-6.4143913,,ES,Europe/Madrid,True,False,False
30753,Pradillo,Pradillo,,42.176604,-2.641853,,ES,Europe/Madrid,True,False,False
30754,Pradoluengo,Pradoluengo,,42.327042,-3.203101,,ES,Europe/Madrid,True,False,False
30755,Prat de Comte,Prat de Comte,,40.9833815,0.4052908,,ES,Europe/Madrid,True,False,False
30756,Pravia,Pravia,,43.48861,-6.1117,,ES,Europe/Madrid,True,False,False
30757,Priego,Priego,,37.438685,-4.194618,,ES,Europe/Madrid,True,False,False
30758,Prioro,Prioro,,42.89481,-4.96349,,ES,Europe/Madrid,True,False,False
30759,Puebla de Don Fadrique,Puebla de Don Fadrique,,37.9598393,-2.4375112,,ES,Europe/Madrid,True,False,False
30760,Puebla de Don Rodrigo,Puebla de Don Rodrigo,,39.085331,-4.61865,,ES,Europe/Madrid,True,False,False
30761,Puebla de Guzmán,Puebla de Guzman,,37.6134855,-7.2484295,,ES,Europe/Madrid,True,False,False
30762,Puebla de la Reina,Puebla de la Reina,,38.662998,-6.1010223,,ES,Europe/Madrid,True,False,False
30763,Puebla del Maestre,Puebla del Maestre,,38.0851179,-6.0791724,,ES,Europe/Madrid,True,False,False
30764,Puebla del Príncipe,Puebla del Principe,,38.5680197,-2.926335,,ES,Europe/Madrid,True,False,False
30765,Puebla del Prior,Puebla del Prior,,38.5698238,-6.1957953,,ES,Europe/Madrid,True,False,False
30766,Puebla del Salvador,Puebla del Salvador,,39.5666306,-1.6755363,,ES,Europe/Madrid,True,False,False
30767,Puebla de Obando,Puebla de Obando,,39.178676,-6.62742,,ES,Europe/Madrid,True,False,False
30768,Pueblo Blanco,Pueblo Blanco,,36.9112398,-2.13240259999998,,ES,Europe/Madrid,True,False,False
30769,Pueblonuevo del Bullaque,Pueblonuevo del Bullaque,,39.3041811,-4.2575269,,ES,Europe/Madrid,True,False,False
30770,Puente de Génave,Puente de Genave,,38.35,-2.8,,ES,Europe/Madrid,True,False,False
30771,Puente del Obispo,Puente del Obispo,,37.952,-3.53992,,ES,Europe/Madrid,True,False,False
30772,Puente de Salia,Puente de Salia,,36.8854202,-4.1443391,,ES,Europe/Madrid,True,False,False
30773,Puente la Reina de Jaca,Puente la Reina de Jaca,,42.5586836,-0.7871602,,ES,Europe/Madrid,True,False,False
30774,Puentenansa,Puentenansa,,43.25396,-4.40496,,ES,Europe/Madrid,True,False,False
30775,Puente Pomar,Puente Pomar,,43.109409,-4.40473,,ES,Europe/Madrid,True,False,False
30776,Puente Viejo,Puente Viejo,,37.8165654,-4.7984525,,ES,Europe/Madrid,True,False,False
30777,Puerto de San Isidro,Puerto de San Isidro,,43.0656781229652,-5.38803219795227,,ES,Europe/Madrid,True,False,False
30778,Puerto de San Vicente,Puerto de San Vicente,,39.5244304,-5.1144068,,ES,Europe/Madrid,True,False,False
30779,Puerto de Vega,Puerto de Vega,,43.5649736,-6.647783,,ES,Europe/Madrid,True,False,False
30780,Puerto Hurraco,Puerto Hurraco,,38.63355,-5.56581,,ES,Europe/Madrid,True,False,False
30781,Puerto Lápice,Puerto Lapice,,39.3238574,-3.4807664,,ES,Europe/Madrid,True,False,False
30782,Puerto-López,Puerto-Lopez,,37.33601,-3.83216,,ES,Europe/Madrid,True,False,False
30783,Puerto Lumbreras,Puerto Lumbreras,,37.56329,-1.80974,,ES,Europe/Madrid,True,False,False
30784,Puerto Moral,Puerto Moral,,37.8919994,-6.4793196,,ES,Europe/Madrid,True,False,False
30785,Puerto Peña,Puerto Pena,,39.13101,-5.17972,,ES,Europe/Madrid,True,False,False
30786,Puerto Rey,Puerto Rey,,39.4469572,-5.0218821,,ES,Europe/Madrid,True,False,False
30787,Puerto Serrano,Puerto Serrano,,36.92209,-5.54304,,ES,Europe/Madrid,True,False,False
30788,Puigdàlber,Puigdalber,,41.4045849,1.7007947,,ES,Europe/Madrid,True,False,False
30789,Pulpí,Pulpi,,37.41154,-1.74496,,ES,Europe/Madrid,True,False,False
30790,Purchena,Purchena,,37.34744,-2.3608,,ES,Europe/Madrid,True,False,False
30791,Purias,Purias,,37.569168,-1.6389837,,ES,Europe/Madrid,True,False,False
30792,Queirugás,Queirugas,,41.9933744,-7.6411931,,ES,Europe/Madrid,True,False,False
30793,Querol,Querol,,41.42293,1.39684,,ES,Europe/Madrid,True,False,False
30794,Quesada,Quesada,,37.84338,-3.06561,,ES,Europe/Madrid,True,False,False
30795,Quilmas,Quilmas,,42.87241,-9.14102,,ES,Europe/Madrid,True,False,False
30796,Quintana,Quintana,,37.712502,-4.86916,,ES,Europe/Madrid,True,False,False
30797,Quintana de la Serena,Quintana de la Serena,,38.74595,-5.67233,,ES,Europe/Madrid,True,False,False
30798,Quintana del Monte,Quintana del Monte,,42.58333,-5.26667,,ES,Europe/Madrid,True,False,False
30799,Quintana del Pidio,Quintana del Pidio,,41.76015,-3.74950000000001,,ES,Europe/Madrid,True,False,False
30800,Quintana de Rueda,Quintana de Rueda,,42.57789,-5.26292,,ES,Europe/Madrid,True,False,False
30801,Quintanadiez,Quintanadiez,,42.4973021,-4.7542748,,ES,Europe/Madrid,True,False,False
30802,Quintana Entrepeñas,Quintana Entrepenas,,42.8814837,-3.3240528,,ES,Europe/Madrid,True,False,False
30803,Quintana Martín Galíndez,Quintana Martin Galindez,,42.7937044,-3.271439,,ES,Europe/Madrid,True,False,False
30804,Quintanaortuño,Quintanaortuno,,42.45,-3.68333,,ES,Europe/Madrid,True,False,False
30805,Quintanapalla,Quintanapalla,,42.40914,-3.53296,,ES,Europe/Madrid,True,False,False
30806,Quintanar de la Orden,Quintanar de la Orden,,39.59368,-3.04165,,ES,Europe/Madrid,True,False,False
30807,Quintanar del Rey,Quintanar del Rey,,39.3456599,-1.9263167,,ES,Europe/Madrid,True,False,False
30808,Quintanilla de Flórez,Quintanilla de Florez,,42.254812,-6.1020157,,ES,Europe/Madrid,True,False,False
30809,Quintanilla de Losada,Quintanilla de Losada,,42.277567,-6.55706090000001,,ES,Europe/Madrid,True,False,False
30810,Quintanilla-Escalada,Quintanilla-Escalada,,42.8009749,-3.7704937,,ES,Europe/Madrid,True,False,False
30811,Quintanilla la Ojada,Quintanilla la Ojada,,42.9211674,-3.3058462,,ES,Europe/Madrid,True,False,False
30812,Quintanilla-Sobresierra,Quintanilla-Sobresierra,,42.57217,-3.71389,,ES,Europe/Madrid,True,False,False
30813,Quintes,Quintes,,43.534519,-5.54875,,ES,Europe/Madrid,True,False,False
30814,Quismondo,Quismondo,,40.103831,-4.323,,ES,Europe/Madrid,True,False,False
30815,Rabanal,Rabanal,,42.4801519,-6.284429,,ES,Europe/Madrid,True,False,False
30816,Rada de Haro,Rada de Haro,,39.56824,-2.62096,,ES,Europe/Madrid,True,False,False
30817,Radiquero,Radiquero,,42.173901,-0.00499,,ES,Europe/Madrid,True,False,False
30818,Ragama,Ragama,,40.997929,-5.12794,,ES,Europe/Madrid,True,False,False
30819,Rágol,Ragol,,36.9954533,-2.6806829,,ES,Europe/Madrid,True,False,False
30820,Rairiz de Veiga,Rairiz de Veiga,,42.05578,-7.85662,,ES,Europe/Madrid,True,False,False
